,id,marca,color,placa
636,044375568,audi,DarkKhaki,PDK77V
637,110059190,volkswagen,DarkGoldenRod,PXA924
638,081260021,volvo,Aquamarine,FCX297
639,013172666,kia,Violet,YZX05X
640,053052089,volvo,DeepPink,MVH998
641,090967218,citroen,LightSkyBlue,TZQ050
642,120425442,citroen,Teal,UPA790
643,018511769,ford,Gray,MCY076
644,119313390,hyundai,LightPink,APJ892
645,102179716,ford,Brown,QES341
646,060735564,mercedes,MediumSlateBlue,VHR476
647,118526036,volkswagen,PapayaWhip,T5015
648,062865005,audi,LightGreen,MVG393
649,065095526,citroen,DimGray,SAV931
650,127739908,citroen,Green,FWI815
651,029735398,mercedes,MintCream,UFV96W
652,045100305,kia,Pink,TXS77K
653,108172021,hyundai,LawnGreen,T9099
654,108769379,ford,Gainsboro,ORR231
655,053317177,renault,LavenderBlush,YLM056
656,047885178,volkswagen,Orchid,PVD35W
657,063387951,bmw,Purple,CKW76O
658,033756415,volvo,MediumVioletRed,ZI6576
659,027601356,renault,Yellow,R95139
660,089919840,peugeot,BurlyWood,JKN124
661,061391347,ford,Ivory,EOI42X
662,016164972,audi,LightSeaGreen,NEC320
663,051809771,kia,LemonChiffon,DEL907
664,016728185,bmw,DarkSlateBlue,DZP530
665,077051082,peugeot,Ivory,VST715
666,109741914,citroen,DarkGoldenRod,UWN228
667,034403631,seat,White,VJO195
668,064549565,peugeot,HoneyDew,SOI03Z
669,018012378,mercedes,OldLace,RKB570
670,016276705,nissan,LightGray,RHA661
671,095849580,mercedes,Peru,YVE69I
672,105184355,hyundai,SlateBlue,DRT049
673,015311807,renault,MidnightBlue,YID114
674,027107737,hyundai,DarkMagenta,TQT891
675,034750148,nissan,AliceBlue,WOT681
676,010842368,mercedes,Orchid,LCU15Y
677,095354266,mercedes,LightSeaGreen,JSM65M
678,114182720,mercedes,Cyan,HQP309
679,117740389,kia,Tomato,VLO62U
680,085215425,hyundai,DeepSkyBlue,R90725
681,111270059,audi,DarkSeaGreen,USX92S
682,122131970,citroen,Fuchsia,LQS782
683,126533820,nissan,MintCream,PHN14I
684,111608650,mercedes,MediumTurquoise,KBO82L
685,057616395,toyota,DarkKhaki,YDW531
686,031432320,citroen,SeaShell,KWT663
687,122800544,hyundai,DarkTurquoise,THW46V
688,075151007,ford,CornflowerBlue,MIK310
689,082642648,volvo,WhiteSmoke,JJB474
690,037060136,ford,MediumSeaGreen,GHU74M
691,106043275,seat,OldLace,WLP780
692,093164063,bmw,SlateBlue,SMP23F
693,068499103,kia,MediumTurquoise,JYW378
694,124391941,hyundai,Magenta,RRX690
695,071207971,kia,Orchid,JJQ81M
696,079411497,nissan,DarkSalmon,RSP606
697,106192443,peugeot,DodgerBlue,JDQ289
698,055687164,volvo,Teal,DPO696
699,016910948,hyundai,ForestGreen,ENP738
700,054157666,peugeot,DarkTurquoise,EII313
701,035197218,mercedes,Silver,S05072
702,128838882,volkswagen,Orange,NEM066
703,041119824,seat,DarkSalmon,BUG566
704,128086320,hyundai,Pink,GSX362
705,014818424,kia,Beige,S08033
706,085153134,hyundai,Cyan,JVC80S
707,126518065,citroen,BurlyWood,EUJ49U
708,044761716,audi,DarkCyan,VJB689
709,093564595,hyundai,Red,KTO068
710,077255309,volkswagen,LightBlue,CVM882
711,082507013,toyota,Indigo,WVU142
712,057948652,volkswagen,SteelBlue,OND351
713,043367373,kia,MistyRose,AMK881
714,061290752,bmw,MistyRose,JQD884
715,055834221,volvo,Sienna,YKM716
716,084041182,seat,SeaShell,JYS94Z
717,110411738,peugeot,Silver,IGX800
718,024243267,citroen,PaleTurquoise,SUX605
719,085970333,kia,LightGray,XSQ389
720,014167007,nissan,Gold,MMW457
721,123821250,mercedes,Snow,KIB908
722,022359108,seat,MediumBlue,GRD972
723,014187922,kia,WhiteSmoke,CAL262
724,033616539,audi,Silver,DYK380
725,051340531,peugeot,MediumSlateBlue,JSJ199
726,029697928,kia,PapayaWhip,OYC60Y
727,120866690,hyundai,SkyBlue,SHN089
728,011038993,volvo,OliveDrab,FYP063
729,098903041,hyundai,DarkGray,ZCX536
730,037552194,mercedes,DarkGreen,BZI493
731,011748555,peugeot,Wheat,TSM819
732,123903725,mercedes,DarkSlateGray,HWV559
733,076271669,mercedes,Salmon,BTX175
734,083681255,ford,Cyan,HXP856
735,102358508,renault,Fuchsia,R38367
736,058734454,bmw,PaleVioletRed,GA5699
737,037204031,citroen,DarkGoldenRod,TRK775
738,037843421,hyundai,MediumAquaMarine,QRO162
739,109703169,seat,OliveDrab,BYA225
740,113201107,toyota,Maroon,GUM200
741,120046708,hyundai,BurlyWood,R12258
742,090604076,kia,SteelBlue,S13320
743,023361674,mercedes,MediumPurple,DGL494
744,108096149,peugeot,OliveDrab,XKJ239
745,061151613,peugeot,MediumVioletRed,AYJ327
746,084424741,bmw,Peru,KFZ46R
747,101198895,volvo,SeaShell,SIL365
748,056201617,mercedes,Cornsilk,BMR985
749,108916708,nissan,Plum,IUO748
750,070555226,peugeot,Peru,NWF107
751,045783780,bmw,WhiteSmoke,URM980
752,054659009,toyota,LightSlateGray,OKH155
753,046211688,volkswagen,CadetBlue,MUC795
754,078001947,kia,SandyBrown,NUH263
755,018553882,volvo,PapayaWhip,HVX95H
756,056739118,toyota,Snow,UTI535
757,112615273,volvo,SlateGray,MFT62B
758,038591772,volkswagen,MediumTurquoise,OGE125
759,094009321,volvo,DarkGray,EWM590
760,019487834,hyundai,MediumVioletRed,RMH107
761,110736552,audi,Navy,URY091
762,074969737,volkswagen,Snow,ZMP749
763,129057730,ford,MintCream,DFD681
764,030801392,nissan,HoneyDew,ILR04N
765,064890968,seat,LightPink,EPC98K
766,056177547,hyundai,PowderBlue,PHC662
767,035938765,mercedes,Orange,XVP228
768,049242159,mercedes,HotPink,T1256
769,111977637,audi,Crimson,YHF928
770,046130057,audi,DarkRed,KLW271
771,129649012,toyota,LightPink,WYE89G
772,089688977,mercedes,LightSlateGray,UTM881
773,129593621,ford,OliveDrab,R56029
774,015101033,peugeot,Yellow,WNO43C
775,107991216,citroen,Beige,LZK669
776,034837728,hyundai,LightBlue,NES145
777,107456188,peugeot,Ivory,RGE952
778,021352915,citroen,DarkTurquoise,MSB17S
779,021281662,toyota,Purple,KEH183
780,023962824,ford,SaddleBrown,SNR69S
781,051859514,bmw,LightCoral,LUW803
782,033316732,renault,MintCream,RLA668
783,025681019,renault,Cyan,UTP040
784,019272858,audi,OldLace,EFX423
785,029793178,kia,Red,CVK01S
786,116541835,toyota,Wheat,ISP700
787,129879552,renault,MediumSeaGreen,CVU647
788,120122583,kia,MidnightBlue,YPD380
789,049227310,volvo,WhiteSmoke,LYX804
790,121839600,ford,Sienna,FYC166
791,023248111,citroen,DodgerBlue,ONY04Q
792,084244170,citroen,Gainsboro,ZGQ379
793,019287377,toyota,Orchid,YTL152
794,014514731,renault,MidnightBlue,WXI87P
795,107484781,audi,SeaShell,HHW81J
796,119817650,volkswagen,DarkRed,IMB314
797,054354087,audi,Thistle,T8746
798,045857124,volkswagen,LimeGreen,LKZ171
799,118358796,citroen,Olive,WQX785
800,012954283,peugeot,WhiteSmoke,RZN983
801,078997734,toyota,Olive,T7696
802,058068382,hyundai,Ivory,QSH713
803,100868906,bmw,MistyRose,OGK140
804,035438469,bmw,BlanchedAlmond,INV76G
805,081812149,toyota,DodgerBlue,XKO939
806,061069093,bmw,Silver,MHJ142
807,030384301,toyota,CornflowerBlue,YFJ330
808,073813282,seat,Green,MSH704
809,039177344,nissan,DarkOrange,BBF595
810,089306822,renault,NavajoWhite,ISF899
811,126003800,hyundai,GhostWhite,EAQ729
812,089185739,renault,LightGreen,BUZ210
813,123182588,kia,MistyRose,OZO462
814,128953602,renault,Peru,R98080
815,117232648,hyundai,LightSkyBlue,ZGN468
816,056128473,citroen,MistyRose,OIE450
817,059934538,citroen,SpringGreen,EXK73A
818,103616155,kia,Orange,FGJ117
819,121628141,renault,RosyBrown,R47250
820,129783062,seat,LightSeaGreen,WHK886
821,085981539,peugeot,DarkSeaGreen,KRC743
822,076665961,volvo,Navy,SIS623
823,097613277,audi,SaddleBrown,XHC46L
824,112822891,renault,RosyBrown,CQQ572
825,087992717,mercedes,OrangeRed,EUY542
826,105538150,audi,DarkSlateBlue,HZP33A
827,076532450,toyota,LightCyan,AXI478
828,128824236,mercedes,SaddleBrown,S65064
829,073836586,citroen,Yellow,UOJ413
830,040158640,seat,Coral,RUS12P
831,065714564,peugeot,PapayaWhip,YXA043
832,104988057,hyundai,DarkKhaki,ENL42C
833,117122758,peugeot,DarkSeaGreen,EDA178
834,091830713,volkswagen,BlueViolet,R94971
835,115157767,toyota,DarkGray,NNP841
836,039906450,toyota,LavenderBlush,AQA26K
837,013419523,nissan,LightCyan,S11584
838,118367512,peugeot,FloralWhite,JFP160
839,066539751,mercedes,PaleVioletRed,YOR096
840,025265406,volvo,Ivory,MBN238
841,012751855,renault,DarkCyan,SVC105
842,045845709,kia,Maroon,T6633
843,088126566,peugeot,LawnGreen,KOQ98S
844,011457516,kia,DimGray,OHF193
845,014712740,kia,DarkOliveGreen,T7431
846,088247542,peugeot,WhiteSmoke,AEG320
847,062532655,nissan,Azure,AMU958
848,121571997,renault,Purple,FEM67S
849,028279981,citroen,BurlyWood,YZN041
850,045674569,mercedes,IndianRed,UKP597
851,119557790,citroen,LightGreen,SMK02Y
852,018628623,bmw,Aqua,HWF660
853,109804453,nissan,LightGoldenRodYellow,MKY228
854,018245006,seat,LawnGreen,DXM359
855,024312253,kia,Bisque,XHC742
856,124415393,bmw,Turquoise,S89819
857,054623307,nissan,Tomato,QKL992
858,010828861,volkswagen,Lime,MQM892
859,044653345,volkswagen,LightCoral,GBV716
860,019694410,citroen,SteelBlue,VQN60E
861,011965037,citroen,FireBrick,WBM13R
862,101061197,bmw,DarkBlue,LTY199
863,091020837,hyundai,BlanchedAlmond,DUU961
864,010584286,volvo,MediumPurple,IQP527
865,107810944,volkswagen,Linen,MAO344
866,090660654,audi,DarkOrange,WP8358
867,122519673,toyota,Navy,HBA52J
868,065800740,seat,SpringGreen,CFR012
869,013637211,renault,Pink,SMH269
870,121131599,citroen,Indigo,IJB560
871,077432672,peugeot,FireBrick,R56083
872,105449582,bmw,ForestGreen,T0510
873,077066873,peugeot,PowderBlue,VOM35U
874,038622939,ford,GoldenRod,FOC897
875,068974068,ford,AliceBlue,GDW665
876,040058203,audi,SkyBlue,PCX56S
877,026717283,ford,LightYellow,CHJ34M
878,089092534,seat,Purple,HMY83K
879,058001747,bmw,DarkSeaGreen,AQN233
880,059670724,peugeot,OliveDrab,S46709
881,011029384,peugeot,LightCyan,IYH04N
882,091312752,seat,PaleTurquoise,S47196
883,098407576,mercedes,LightCoral,WMY97H
884,128029222,toyota,DarkGreen,UOK979
885,101081261,volvo,DarkBlue,JMC703
886,015922610,volvo,Teal,XEU205
887,040089528,kia,Cornsilk,MSH901
888,045384671,ford,Pink,MJL564
889,043761209,volvo,Wheat,MJJ982
890,084617684,citroen,Lime,MWB40K
891,055328313,volvo,White,KJO43T
892,106045480,nissan,RosyBrown,USO276
893,116753814,seat,Silver,KBR78V
894,099153104,volkswagen,Wheat,PDE312
895,123529002,nissan,FireBrick,NQO189
896,041060892,toyota,IndianRed,XID194
897,110934930,volvo,MidnightBlue,AEJ147
898,096855117,bmw,PaleGreen,MIV637
899,041084292,ford,MediumPurple,TWP70N
900,030107106,volvo,Tan,EHZ995
901,023954874,bmw,Ivory,S76598
902,072315231,peugeot,AliceBlue,T8379
903,020747903,bmw,DarkOrange,OLA389
904,113862931,nissan,SaddleBrown,VT1244
905,121228431,mercedes,HotPink,OVW310
906,029608687,citroen,HoneyDew,SIR089
907,126635139,toyota,PaleGoldenRod,ITU968
908,064777256,kia,DarkRed,T2168
909,094377244,bmw,MediumSpringGreen,HHC643
910,070417830,peugeot,LightCyan,EQO97O
911,091334028,nissan,Tomato,KO2296
912,013247258,nissan,Orchid,HLK264
913,015240237,ford,DarkCyan,CDY025
914,099588494,hyundai,Crimson,JLO786
915,108064126,nissan,Cornsilk,LQA805
916,112882682,citroen,Crimson,IMB70D
917,119631904,seat,IndianRed,RSE116
918,087727885,toyota,Crimson,KZQ85R
919,060655097,ford,LightSlateGray,IMO21T
920,118311827,kia,Silver,CIQ920
921,050054491,toyota,DeepPink,LNG91A
922,059271055,volvo,DarkMagenta,XRX066
923,054523274,bmw,Red,KMZ751
924,126286533,seat,BurlyWood,EIY943
925,085086308,kia,PeachPuff,TON213
926,102054255,renault,Thistle,OEM821
927,105568638,hyundai,Blue,MOQ453
928,120646108,kia,MediumSpringGreen,S12306
929,018516764,toyota,DarkSlateBlue,KNT60T
930,095389147,nissan,LightSteelBlue,DJS081
931,116560926,peugeot,DarkViolet,KZE654
932,118688987,nissan,DimGray,VJO801
933,121387385,audi,DodgerBlue,UCC331
934,083074668,kia,DarkMagenta,WKP96I
935,063500372,volkswagen,Snow,XYP95Z
936,055921134,bmw,GoldenRod,DBQ04D
937,086757652,audi,DeepPink,AAY447
938,120259061,hyundai,SandyBrown,SDE96D
939,105012139,mercedes,Violet,UPF978
940,078631210,citroen,MediumTurquoise,SBK06V
941,078048007,audi,SeaShell,SSS94S
942,032104783,volkswagen,DarkCyan,NNU462
943,039039055,bmw,LightSkyBlue,KBH05E
944,122487352,nissan,Lime,RQG96Y
945,083530814,bmw,Khaki,TFP56O
946,032320842,audi,DarkViolet,ENX426
947,107184214,renault,DarkOrchid,R18038
948,046635824,hyundai,Fuchsia,PQF006
949,072702860,peugeot,PeachPuff,EWD700
950,056199651,audi,RosyBrown,KHM01A
951,080612926,mercedes,DarkGoldenRod,MAK929
952,052165171,citroen,MediumAquaMarine,ARR54S
953,098206573,citroen,DarkTurquoise,PPU19R
954,103808633,volvo,Blue,UDC14S
955,119141724,volvo,DarkOrange,JCR788
956,014154683,toyota,Blue,CTD117
957,098439586,toyota,OrangeRed,TSR35P
958,071108795,seat,Green,RVG548
959,105822015,volkswagen,DarkOrange,GIY248
960,114135133,nissan,YellowGreen,ERP940
961,070483204,mercedes,GoldenRod,IUF86O
962,087391871,mercedes,MediumBlue,KZP465
963,111103223,hyundai,AntiqueWhite,VQM34G
964,110905121,hyundai,BurlyWood,YHK388
965,045939592,hyundai,DarkKhaki,PVC425
966,129189844,kia,HoneyDew,T2515
967,112240363,kia,SlateGray,GPB541
968,039505262,toyota,Tomato,OKG94V
969,089064122,renault,FireBrick,ASL82U
970,068704678,peugeot,Gray,EEQ811
971,040279927,volvo,Salmon,GME871
972,124824502,peugeot,OrangeRed,XRS966
973,102875052,audi,LightSalmon,UJS850
974,042028040,hyundai,DeepPink,IUM939
975,046224141,mercedes,DarkCyan,YTH08V
976,126375787,toyota,Beige,PQC36X
977,053532318,kia,MistyRose,DYH511
978,058811636,peugeot,DarkSlateBlue,BIV26G
979,017142003,bmw,SpringGreen,VMG961
980,016803437,seat,LightSeaGreen,UJR338
981,129510798,kia,DeepSkyBlue,YSJ736
982,069227905,audi,PeachPuff,KZS437
983,112639822,citroen,DarkKhaki,BXF707
984,115362840,bmw,SlateBlue,MDK06I
985,117283888,seat,Plum,KBS267
986,105365462,volvo,Khaki,CFZ998
987,083665831,toyota,LavenderBlush,KYZ63X
988,040915456,mercedes,LightCyan,ZPZ92I
989,102579222,hyundai,DarkViolet,OFC049
990,071491839,seat,Maroon,NUG79J
991,091069500,ford,LightSeaGreen,PQN53Q
992,024147693,peugeot,Orange,UCW864
993,083517073,ford,PapayaWhip,EHM397
994,015827508,nissan,Yellow,ASM18F
995,072896488,hyundai,SlateBlue,ISL785
996,069776430,renault,SkyBlue,JCI883
997,043249792,renault,LemonChiffon,DOQ66E
998,020249553,citroen,LightSalmon,AQP22U
999,023949449,nissan,AntiqueWhite,AIN538
1000,052047752,nissan,SeaGreen,VRQ41X
1001,078121128,seat,White,HYI310
1002,100950759,hyundai,MediumSlateBlue,XYS232
1003,118764173,peugeot,LawnGreen,BJK925
1004,128220351,seat,Beige,FRX161
1005,062089713,hyundai,Linen,HUA197
1006,078989577,peugeot,OldLace,R92319
1007,021904143,volkswagen,SkyBlue,GJN65F
1008,030187663,bmw,SlateBlue,TTA121
1009,011434445,renault,DarkViolet,LKY605
1010,016117233,bmw,Thistle,GSF443
1011,119422579,citroen,Orange,GUI823
1012,081126233,seat,Moccasin,LQB487
1013,116019710,mercedes,Pink,HRJ277
1014,091048903,volkswagen,DimGray,QPF19T
1015,011840107,kia,LightSkyBlue,BCH41O
1016,064863351,peugeot,Maroon,OMY634
1017,126625233,peugeot,FireBrick,WJI18T
1018,030609921,nissan,RoyalBlue,BGX134
1019,081307764,mercedes,Green,WXM976
1020,118246523,seat,FireBrick,HOH41P
1021,118820774,hyundai,PeachPuff,YMP799
1022,026350459,volkswagen,Orange,TQG338
1023,096902280,toyota,SeaShell,OOD980
1024,025290015,toyota,FloralWhite,T6126
1025,022906250,citroen,LawnGreen,S83606
1026,074069394,ford,RosyBrown,RBE617
1027,078408838,volkswagen,Orange,VMH343
1028,092802148,hyundai,MidnightBlue,ZKE315
1029,056421183,volkswagen,YellowGreen,T2467
1030,014118603,hyundai,OrangeRed,BES361
1031,024812481,audi,Khaki,NFK752
1032,066108470,volvo,Gainsboro,AAE198
1033,017738077,volkswagen,DarkCyan,FIU383
1034,107384179,bmw,Cornsilk,R81106
1035,052959675,nissan,Aqua,S24630
1036,045210127,hyundai,Sienna,LUO409
1037,091430388,audi,PaleGreen,BRK381
1038,095244389,mercedes,MidnightBlue,PPM309
1039,036685059,seat,SeaGreen,CDX701
1040,053140195,volvo,DarkCyan,NXQ83W
1041,098740136,toyota,HoneyDew,VJY283
1042,031752220,nissan,OliveDrab,NZR657
1043,035331980,citroen,Ivory,NXX976
1044,042814597,renault,DarkGreen,OQA684
1045,067812668,bmw,MintCream,PUW216
1046,124312687,toyota,OldLace,GHY416
1047,056610567,hyundai,HoneyDew,CBV533
1048,087441637,volkswagen,Purple,MWH021
1049,048071619,volvo,Lime,EXQ052
1050,066729600,citroen,MintCream,T1754
1051,107653172,seat,Snow,T0132
1052,119091489,peugeot,DarkTurquoise,EVC938
1053,104593921,audi,MediumAquaMarine,EAO26L
1054,082116297,bmw,Lavender,SCR877
1055,034622535,citroen,Green,S98288
1056,064529420,bmw,PeachPuff,PCJ423
1057,070163074,seat,HoneyDew,YNG840
1058,068683003,seat,Chocolate,KBS602
1059,015485791,citroen,Silver,CZQ461
1060,068015082,bmw,SeaShell,JID034
1061,010559240,volkswagen,Crimson,KYA69L
1062,023618181,hyundai,Navy,YHM246
1063,061430305,bmw,Tan,VAH29R
1064,026222244,citroen,Orange,FQL57J
1065,036403163,ford,DodgerBlue,NIO77Q
1066,050280838,hyundai,LightPink,IUV578
1067,090583595,toyota,DarkTurquoise,QIT373
1068,099780357,mercedes,Beige,UJH664
1069,044441395,mercedes,Orange,CZF14L
1070,016563874,volkswagen,SpringGreen,UFO769
1071,073313724,hyundai,Aqua,NYV083
1072,039517904,peugeot,GreenYellow,NBU320
1073,072074514,renault,Purple,WFX57G
1074,112363596,citroen,MediumSlateBlue,R82886
1075,061832945,mercedes,DarkOrange,JDI789
1076,090267154,renault,Ivory,ZUU851
1077,089145999,renault,RosyBrown,WQV430
1078,011375876,seat,Teal,WZT94M
1079,010896479,volkswagen,MediumOrchid,YBB919
1080,078514625,kia,FloralWhite,MX3455
1081,085366905,nissan,RoyalBlue,XFO41N
1082,013785244,peugeot,DarkGreen,YJV461
1083,105189761,citroen,Turquoise,T5382
1084,011242132,audi,Indigo,NAI244
1085,110751595,ford,Cornsilk,TNL20F
1086,060299246,hyundai,LightBlue,KOO63H
1087,068043070,ford,DarkSlateGray,KRF94A
1088,045422054,toyota,BurlyWood,YMZ032
1089,124758775,nissan,DarkMagenta,AJG307
1090,069089185,nissan,WhiteSmoke,DFH806
1091,125856553,bmw,Chartreuse,EAF57M
1092,077803971,nissan,Yellow,GQD536
1093,056207297,kia,DarkGoldenRod,TWP173
1094,031038465,seat,Lavender,QXZ99F
1095,053163994,bmw,LightBlue,MKE86Z
1096,017111092,kia,DarkViolet,YPX431
1097,080911245,citroen,BlanchedAlmond,DOY45B
1098,062997287,seat,Gainsboro,PZD271
1099,111470817,volkswagen,Cyan,TKY437
1100,123640855,hyundai,PaleTurquoise,HAL415
1101,086468909,hyundai,LightSalmon,IVM848
1102,081761504,audi,LightYellow,KTU194
1103,029559529,seat,DarkGreen,ZPP93L
1104,101666042,audi,DarkSlateGray,YYW62X
1105,058939916,peugeot,LightCoral,YBF288
1106,045011740,kia,SlateGray,ULO79D
1107,055566081,ford,PeachPuff,ZVB353
1108,084617150,audi,DarkCyan,QWF39U
1109,084228701,nissan,Chartreuse,XKG447
1110,031324894,hyundai,MediumSeaGreen,QAF174
1111,031791278,mercedes,Teal,PYG038
1112,024966997,volkswagen,Thistle,XQW649
1113,012490970,kia,Thistle,HLN15Q
1114,117093528,nissan,RoyalBlue,FNQ184
1115,055048729,bmw,Plum,PEN29M
1116,040363147,citroen,HotPink,IRT34P
1117,102524057,kia,Azure,CMA680
1118,043450439,hyundai,MistyRose,GHL846
1119,127137212,audi,AliceBlue,XDP19S
1120,124897982,nissan,MediumOrchid,DZM30U
1121,030441532,volvo,LightGoldenRodYellow,PWJ92T
1122,120298174,citroen,Moccasin,DYL936
1123,034758108,peugeot,SteelBlue,LDV87G
1124,052042760,kia,MediumSlateBlue,S94989
1125,030261712,nissan,Orchid,JOQ426
1126,128825400,bmw,Gray,LRA738
1127,119212718,renault,LawnGreen,YTQ72I
1128,067221314,nissan,Olive,LXK54C
1129,042454575,volvo,LavenderBlush,OHL247
1130,105538930,seat,DarkKhaki,KEO82W
1131,036333660,audi,DimGray,MOS16X
1132,051081340,hyundai,Olive,R48708
1133,120532830,kia,DarkSalmon,ILH057
1134,058481684,peugeot,AliceBlue,ORL43F
1135,087560783,seat,MediumTurquoise,EQW432
1136,030811696,peugeot,Wheat,JAZ989
1137,080385907,mercedes,LightCoral,LOS67K
1138,016772335,toyota,DarkViolet,IZD81B
1139,019925370,kia,RoyalBlue,AEA350
1140,026831004,citroen,IndianRed,GCJ618
1141,100420315,citroen,SteelBlue,HOT885
1142,087542714,kia,SeaShell,VPX850
1143,025005789,mercedes,PaleGreen,T2892
1144,078100945,bmw,LemonChiffon,QHT33J
1145,045802768,nissan,DarkMagenta,T3521
1146,072318047,volvo,SeaGreen,NLQ613
1147,062130633,mercedes,DarkOrchid,DEV807
1148,063864571,mercedes,DarkMagenta,QEK409
1149,045039764,seat,RosyBrown,SHB855
1150,045345500,seat,MediumSlateBlue,BHZ652
1151,012032008,volvo,Ivory,UFM532
1152,044542090,toyota,Gold,KCL199
1153,108253791,seat,LimeGreen,ONF524
1154,012900208,mercedes,DarkGreen,LWR49E
1155,047954229,seat,PaleGoldenRod,FXB59R
1156,076325337,ford,Cornsilk,ZLS072
1157,058875449,kia,PowderBlue,VYV288
1158,118988111,mercedes,DeepPink,AYM398
1159,078101821,audi,DarkTurquoise,ICL543
1160,074474701,kia,Tomato,S30220
1161,080445478,mercedes,White,DWW633
1162,119259412,toyota,MediumBlue,T0492
1163,040819507,audi,Olive,RNZ786
1164,036501353,volvo,MediumSlateBlue,UIL953
1165,110621007,toyota,Black,XKE820
1166,022381778,peugeot,MediumPurple,QRJ57A
1167,061001572,ford,Chocolate,IZZ966
1168,072746350,citroen,Tomato,YWF99Z
1169,070249367,kia,LightGoldenRodYellow,EGM821
1170,028457376,renault,YellowGreen,KER99Q
1171,122216358,ford,Gray,MMB63F
1172,060463713,citroen,BlanchedAlmond,IRE790
1173,079995874,toyota,Turquoise,IOU27O
1174,067165315,citroen,PaleGoldenRod,MZB95L
1175,066213970,ford,ForestGreen,WSH664
1176,051783486,ford,Navy,RLY41X
1177,091417505,toyota,Olive,JFH202
1178,092308341,renault,SpringGreen,PUY801
1179,115083763,peugeot,Crimson,EGC246
1180,056135657,toyota,Azure,R73945
1181,025268160,peugeot,LightSalmon,YZY671
1182,093862860,toyota,LightSalmon,HND89Q
1183,099747552,peugeot,DarkSeaGreen,FCY964
1184,054762556,nissan,Lavender,XSP509
1185,052568613,mercedes,FireBrick,QWK292
1186,051331320,volvo,MediumSlateBlue,WTO052
1187,041594520,toyota,Teal,MLH986
1188,038899762,bmw,LightPink,XRC181
1189,092999624,volvo,Indigo,GMK58S
1190,047977455,volvo,SlateBlue,QPQ82M
1191,113206940,seat,LavenderBlush,LJT12W
1192,108458240,seat,LavenderBlush,OUR17J
